time,mw,u
2966,8.5,20.3333333333
2967,8.5,17.0
2968,8.5,20.3333333333
2969,8.5,16.0
2970,8.5,13.0
2971,8.0,15.0
2972,7.9,14.6666666667
2973,6.7,15.3333333333
2974,5.0,11.6666666667
2975,6.5,7.5
2976,8.5,9.0
2977,7.3,8.0
2978,5.2,10.0
2979,6.4,10.6666666667
2980,8.1,8.66666666667
2981,8.0,8.66666666667
2982,7.8,11.0
2983,7.1,13.6666666667
2984,4.4,13.3333333333
2985,4.3,16.0
2986,7.4,17.3333333333
2987,6.9,20.6666666667
2988,8.2,19.6666666667
2989,8.7,19.0
2990,8.2,14.3333333333
2991,7.3,11.0
2992,6.3,10.0
2993,6.3,8.33333333333
2994,6.0,2.66666666667
2995,3.4,0.0
2996,1.2,0.0
2997,0.2,0.0
2998,0.1,1.0
2999,0.0,0.0
3000,0.0,0.0
3001,0.4,2.66666666667
3002,0.7,5.66666666667
3003,1.3,9.33333333333
3004,2.6,10.0
3005,4.3,8.66666666667
3006,5.3,6.66666666667
3007,2.9,7.33333333333
3008,1.2,9.33333333333
3009,0.5,12.6666666667
3010,1.9,12.6666666667
3011,3.5,11.6666666667
3012,3.6,13.6666666667
3013,4.2,10.3333333333
3014,4.4,13.0
3015,3.2,10.6666666667
3016,3.1,12.6666666667
3017,3.8,9.66666666667
3018,4.0,7.33333333333
3019,3.7,2.66666666667
3020,2.1,0.0
3021,1.2,0.0
3022,0.4,0.0
3023,0.4,0.0
3024,0.0,0.0
3025,0.1,0.0
3026,0.0,1.66666666667
3027,0.0,1.66666666667
3028,0.6,2.66666666667
3029,0.0,1.0
3030,0.6,5.66666666667
3031,1.6,4.66666666667
3032,1.0,2.0
3033,0.7,2.0
3034,0.0,3.66666666667
3035,0.0,4.33333333333
3036,0.0,6.66666666667
3037,0.0,7.66666666667
3038,0.4,6.0
3039,0.6,3.0
3040,0.6,5.33333333333
3041,0.5,6.0
3042,0.1,1.0
3043,0.2,1.0
3044,0.2,0.0
3045,0.1,0.0
3046,0.1,0.0
3047,0.1,4.66666666667
3048,0.1,4.0
3049,2.2,4.33333333333
3050,3.0,4.33333333333
3051,3.0,2.66666666667
3052,3.3,3.66666666667
3053,3.9,4.33333333333
3054,4.2,6.66666666667
3055,3.5,7.0
3056,2.1,7.33333333333
3057,1.6,8.33333333333
3058,1.5,7.33333333333
3059,2.0,8.66666666667
3060,1.8,8.33333333333
3061,1.3,9.33333333333
3062,2.0,7.66666666667
3063,2.4,6.66666666667
3064,1.6,5.66666666667
3065,1.0,6.0
3066,0.2,4.33333333333
3067,0.4,1.0
3068,0.3,4.33333333333
3069,1.0,5.66666666667
3070,2.5,1.0
3071,3.2,3.66666666667
3072,4.7,2.66666666667
3073,3.7,1.0
3074,2.7,2.66666666667
3075,0.6,1.66666666667
3076,0.5,5.33333333333
3077,0.7,3.66666666667
3078,2.2,8.33333333333
3079,1.0,8.0
3080,2.2,6.33333333333
3081,1.4,2.0
3082,0.7,5.0
3083,0.6,7.66666666667
3084,0.8,5.33333333333
3085,0.6,6.33333333333
3086,0.7,6.66666666667
3087,0.7,5.66666666667
3088,0.8,4.66666666667
3089,0.1,7.33333333333
3090,1.5,10.3333333333
3091,1.9,11.6666666667
3092,3.0,7.33333333333
3093,3.4,7.33333333333
3094,3.2,5.66666666667
3095,2.2,2.66666666667
3096,1.8,4.66666666667
3097,1.1,2.66666666667
3098,0.6,2.66666666667
3099,1.1,4.33333333333
3100,1.0,5.0
3101,1.1,2.0
3102,1.3,4.33333333333
3103,1.2,7.0
3104,0.5,5.33333333333
3105,0.3,3.0
3106,0.0,2.66666666667
3107,0.0,4.66666666667
3108,0.3,5.0
3109,0.5,7.33333333333
3110,0.5,8.33333333333
3111,1.7,10.0
3112,2.4,8.66666666667
3113,7.8,7.0
3114,8.3,11.3333333333
3115,6.6,2.0
3116,5.9,0.0
3117,0.9,0.0
3118,0.5,0.0
3119,0.1,0.75
3120,0.0,1.0
3121,0.0,2.0
3122,0.3,8.66666666667
3123,0.6,7.0
3124,0.8,4.0
3125,0.8,4.66666666667
3126,0.1,9.33333333333
3127,0.4,11.3333333333
3128,0.9,11.0
3129,3.2,7.0
3130,3.4,8.33333333333
3131,1.7,10.0
3132,1.5,9.33333333333
3133,1.9,9.0
3134,2.2,8.33333333333
3135,1.6,7.66666666667
3136,0.7,8.33333333333
3137,0.7,5.33333333333
3138,2.1,3.0
3139,0.7,3.66666666667
3140,0.7,0.0
3141,1.0,2.0
3142,0.3,0.0
3143,0.7,0.0
3144,0.5,0.0
3145,0.7,4.0
3146,1.0,4.66666666667
3147,1.3,3.66666666667
3148,1.6,4.33333333333
3149,1.9,5.33333333333
3150,1.4,7.0
3151,1.1,7.33333333333
3152,1.6,7.33333333333
3153,1.1,7.0
3154,0.5,8.33333333333
3155,0.4,8.66666666667
3156,0.8,8.33333333333
3157,1.2,8.0
3158,0.9,7.0
3159,0.9,8.0
3160,0.6,7.66666666667
3161,0.7,8.33333333333
3162,0.7,5.0
3163,0.5,0.0
3164,0.2,0.0
3165,0.1,0.0
3166,0.0,0.0
3167,0.0,0.0
3168,0.0,0.0
3169,0.1,0.0
3170,0.3,0.0
3171,0.2,0.0
3172,0.2,0.0
3173,0.0,0.0
3174,0.1,0.0
3175,0.0,3.66666666667
3176,0.2,2.66666666667
3177,0.4,2.66666666667
3178,0.3,4.66666666667
3179,0.2,5.66666666667
3180,0.5,6.0
3181,0.6,7.0
3182,1.4,4.0
3183,1.9,7.0
3184,2.3,4.66666666667
3185,2.6,2.66666666667
3186,2.4,1.66666666667
3187,2.0,1.0
3188,2.0,3.66666666667
3189,4.1,3.66666666667
3190,5.4,3.66666666667
3191,4.9,1.0
3192,6.0,5.0
3193,5.9,5.33333333333
3194,5.8,5.33333333333
3195,4.5,4.33333333333
3196,5.1,2.0
3197,4.7,0.0
3198,2.8,0.0
3199,1.9,5.33333333333
3200,1.5,5.33333333333
3201,0.6,5.33333333333
3202,1.1,6.66666666667
3203,1.8,8.0
3204,4.1,8.33333333333
3205,5.2,7.66666666667
3206,5.6,8.66666666667
3207,5.1,8.33333333333
3208,4.3,6.0
3209,3.2,6.33333333333
3210,2.4,3.33333333333
3211,2.0,0.0
3212,1.2,0.0
3213,2.1,0.0
3214,1.7,0.0
3215,0.9,0.0
3216,0.5,0.0
3217,0.0,1.0
3218,0.0,1.0
3219,0.0,2.0
3220,0.7,1.0
3221,1.1,0.0
3222,1.4,1.0
3223,2.5,3.0
3224,2.1,4.33333333333
3225,0.7,3.66666666667
3226,0.6,7.33333333333
3227,0.5,9.66666666667
3228,0.7,10.6666666667
3229,1.2,8.66666666667
3230,1.6,11.0
3231,1.9,8.66666666667
3232,2.5,7.0
3233,3.2,9.33333333333
3234,4.1,8.33333333333
3235,4.0,8.33333333333
3236,4.2,6.33333333333
3237,4.8,11.6666666667
3238,5.7,10.3333333333
3239,7.5,6.66666666667
3240,7.2,6.0
3241,4.5,0.0
3242,5.8,4.33333333333
3243,2.3,4.33333333333
3244,2.0,6.0
3245,3.9,7.66666666667
3246,5.7,7.0
3247,6.9,7.33333333333
3248,6.5,9.33333333333
3249,5.9,8.66666666667
3250,7.1,9.33333333333
3251,6.0,14.6666666667
3252,5.5,20.0
3253,6.8,18.0
3254,8.1,16.6666666667
3255,8.6,15.0
3256,8.5,14.3333333333
3257,8.5,19.6666666667
3258,8.3,16.3333333333
3259,8.4,15.6666666667
3260,8.1,15.3333333333
3261,8.4,12.3333333333
3262,8.4,10.6666666667
3263,8.5,9.66666666667
3264,8.5,10.6666666667
3265,6.8,7.66666666667
3266,8.0,4.66666666667
3267,6.0,6.66666666667
3268,4.3,6.0
3269,4.2,10.3333333333
3270,5.5,16.3333333333
3271,6.4,20.3333333333
3272,6.7,16.3333333333
3273,8.1,16.6666666667
3274,8.6,18.3333333333
3275,8.5,21.0
3276,8.5,21.3333333333
3277,8.5,21.3333333333
3278,7.5,29.0
3279,8.6,26.0
3280,8.5,26.0
3281,8.5,24.6666666667
3282,8.5,23.3333333333
3283,8.5,17.3333333333
3284,8.6,18.0
3285,8.5,16.3333333333
3286,8.5,14.6666666667
3287,8.5,10.25
3288,8.5,10.0
3289,8.5,9.33333333333
3290,8.1,9.33333333333
3291,7.7,8.66666666667
3292,8.0,9.0
3293,8.1,7.66666666667
3294,7.9,9.66666666667
3295,8.0,8.0
3296,8.3,8.66666666667
3297,8.4,8.0
3298,7.4,8.66666666667
3299,7.0,8.66666666667
3300,6.9,7.66666666667
3301,6.6,10.3333333333
3302,6.0,9.66666666667
3303,5.6,7.66666666667
3304,5.0,6.0
3305,3.7,3.66666666667
3306,2.5,2.0
3307,1.9,0.0
3308,0.8,6.0
3309,0.9,12.6666666667
3310,4.6,9.66666666667
3311,5.5,12.875
3312,6.4,17.0
3313,6.7,16.3333333333
3314,8.4,14.0
3315,8.2,14.0
3316,8.2,16.0
3317,8.5,17.6666666667
3318,8.0,15.3333333333
3319,7.7,16.6666666667
3320,5.9,15.3333333333
3321,6.7,6.66666666667
3322,8.1,9.66666666667
3323,2.1,11.0
3324,2.7,11.6666666667
3325,3.1,11.0
3326,4.2,12.3333333333
3327,3.6,15.3333333333
3328,3.9,12.3333333333
3329,3.9,11.6666666667
3330,5.0,13.6666666667
3331,5.1,12.3333333333
3332,5.3,10.3333333333
3333,6.1,6.33333333333
3334,4.4,10.0
3335,1.6,13.875
3336,3.1,9.0
3337,7.0,9.66666666667
3338,6.2,11.3333333333
3339,5.6,9.33333333333
3340,5.9,10.0
3341,7.1,7.66666666667
3342,6.5,7.66666666667
3343,6.4,14.3333333333
3344,3.6,17.0
3345,5.9,12.3333333333
3346,8.6,10.6666666667
3347,7.9,10.6666666667
3348,5.1,6.33333333333
3349,2.4,7.0
3350,2.5,6.66666666667
3351,2.6,3.66666666667
3352,3.0,3.66666666667
3353,1.4,1.0
3354,0.6,3.0
3355,0.0,2.0
3356,0.2,0.0
3357,0.5,2.0
3358,1.1,1.0
3359,1.3,3.625
3360,2.3,4.0
3361,1.9,6.0
3362,4.2,7.0
3363,4.4,5.0
3364,5.0,1.66666666667
3365,5.0,3.66666666667
3366,3.0,6.33333333333
3367,2.6,6.33333333333
3368,2.7,6.66666666667
3369,4.4,9.33333333333
3370,6.2,8.66666666667
3371,6.6,9.66666666667
3372,5.7,9.0
3373,5.8,8.0
3374,6.3,6.66666666667
3375,7.0,7.66666666667
3376,6.3,7.0
3377,7.0,2.66666666667
3378,5.8,2.0
3379,2.7,0.0
3380,1.7,0.0
3381,0.7,0.0
3382,1.0,0.0
3383,1.4,0.0
3384,1.3,0.0
3385,1.3,0.0
3386,2.1,0.0
3387,3.4,0.0
3388,3.5,0.0
3389,2.8,0.0
3390,3.5,1.66666666667
3391,2.9,5.0
3392,1.8,6.66666666667
3393,1.7,7.0
3394,2.4,8.0
3395,4.6,8.66666666667
3396,4.7,7.33333333333
3397,4.4,9.33333333333
3398,5.0,9.66666666667
3399,5.5,8.33333333333
3400,5.6,5.66666666667
3401,4.1,6.33333333333
3402,6.2,4.0
3403,4.3,0.0
3404,1.4,0.0
3405,2.1,0.0
3406,1.5,3.0
3407,1.7,1.125
3408,2.3,0.0
3409,1.4,0.0
3410,1.5,0.0
3411,0.4,0.0
3412,0.1,0.0
3413,1.3,0.0
3414,1.6,0.0
3415,0.4,0.0
3416,0.0,0.0
3417,0.0,2.0
3418,0.0,2.0
3419,0.0,1.0
3420,0.0,3.66666666667
3421,0.0,1.0
3422,0.0,1.66666666667
3423,0.0,1.0
3424,0.0,1.66666666667
3425,0.1,2.0
3426,1.1,1.0
3427,0.5,0.0
3428,0.4,0.0
3429,0.0,0.0
3430,0.0,0.0
3431,0.0,0.0
3432,0.0,0.0
3433,0.1,0.0
3434,0.0,0.0
3435,0.0,1.0
3436,0.0,1.0
3437,0.2,0.0
3438,0.1,2.0
3439,0.4,8.0
3440,0.6,5.33333333333
3441,0.8,6.33333333333
3442,0.6,9.66666666667
3443,0.9,9.0
3444,1.3,10.6666666667
3445,1.4,10.0
3446,1.9,13.0
3447,2.6,14.0
3448,4.0,13.6666666667
3449,5.0,11.6666666667
3450,4.8,8.66666666667
3451,4.7,8.33333333333
3452,4.0,6.33333333333
3453,3.3,5.33333333333
3454,3.0,5.33333333333
3455,2.9,5.125
3456,2.6,5.66666666667
3457,2.7,4.66666666667
3458,2.8,5.66666666667
3459,1.7,2.66666666667
3460,2.3,3.66666666667
3461,1.0,5.33333333333
3462,0.7,5.33333333333
3463,2.8,7.33333333333
3464,2.5,5.66666666667
3465,1.5,5.66666666667
3466,1.3,6.33333333333
3467,1.3,6.0
3468,0.9,5.33333333333
3469,1.0,4.66666666667
3470,0.3,2.66666666667
3471,0.0,1.66666666667
3472,0.0,1.0
3473,0.0,0.0
3474,0.0,0.0
3475,0.0,0.0
3476,0.0,0.0
3477,0.2,1.0
3478,0.4,0.0
3479,0.5,3.0
3480,0.9,4.0
3481,2.0,0.0
3482,2.1,2.0
3483,1.8,2.66666666667
3484,1.7,2.0
3485,1.9,4.33333333333
3486,1.3,5.33333333333
3487,2.4,7.66666666667
3488,2.0,11.0
3489,1.6,12.3333333333
3490,5.5,9.66666666667
3491,3.5,2.0
3492,3.5,0.0
3493,0.7,3.33333333333
3494,0.1,3.66666666667
3495,0.4,5.33333333333
3496,0.4,7.66666666667
3497,1.4,4.66666666667
3498,0.0,1.0
3499,0.1,5.66666666667
3500,0.2,4.66666666667
3501,0.5,0.0
3502,0.0,0.0
3503,0.6,0.0
3504,0.4,0.0
3505,0.3,0.0
3506,0.5,2.33333333333
3507,1.2,4.66666666667
3508,0.1,3.66666666667
3509,0.2,1.66666666667
3510,0.6,6.33333333333
3511,0.3,7.66666666667
3512,0.4,7.0
3513,0.7,6.66666666667
3514,0.8,3.66666666667
3515,0.9,5.0
3516,0.3,2.33333333333
3517,0.0,1.0
3518,0.0,1.0
3519,0.0,2.0
3520,0.0,5.0
3521,0.0,8.0
3522,0.1,11.0
3523,0.2,7.0
3524,2.4,4.66666666667
3525,0.9,8.33333333333
3526,1.2,6.66666666667
3527,2.4,0.0
3528,2.4,0.0
3529,1.3,0.0
3530,0.7,2.0
3531,1.2,0.0
3532,0.4,0.0
3533,0.1,0.0
3534,0.1,0.0
3535,0.0,1.66666666667
3536,0.0,5.33333333333
3537,0.0,7.33333333333
3538,1.0,6.66666666667
3539,2.9,6.33333333333
3540,2.1,8.0
3541,1.8,7.66666666667
3542,3.1,7.66666666667
3543,4.2,7.0
3544,3.6,4.33333333333
3545,3.3,7.33333333333
3546,3.7,3.33333333333
3547,4.8,2.0
3548,4.9,0.0
3549,3.4,0.0
3550,1.2,1.0
3551,0.6,2.25
3552,2.6,4.33333333333
3553,4.7,2.66666666667
3554,4.4,2.66666666667
3555,4.4,1.0
3556,4.2,0.0
3557,2.4,1.0
3558,2.1,1.0
3559,1.8,2.0
3560,1.4,6.66666666667
3561,1.0,6.0
3562,2.5,7.0
3563,4.3,8.66666666667
3564,5.4,7.66666666667
3565,7.0,9.0
3566,6.5,8.0
3567,5.4,8.0
3568,4.4,6.33333333333
3569,4.1,6.33333333333
3570,3.7,5.0
3571,5.3,1.0
3572,5.3,0.0
3573,2.0,1.0
3574,2.0,0.0
3575,2.0,0.0
3576,2.5,0.0
3577,2.4,2.66666666667
3578,1.9,0.0
3579,1.2,0.0
3580,0.9,0.0
3581,1.4,0.0
3582,2.6,3.33333333333
3583,2.1,5.33333333333
3584,1.0,5.33333333333
3585,1.2,4.33333333333
3586,1.4,6.0
3587,2.4,7.0
3588,2.7,7.66666666667
3589,3.9,8.0
3590,4.5,8.33333333333
3591,5.3,7.0
3592,4.7,8.0
3593,4.9,7.66666666667
3594,5.6,1.0
3595,6.8,0.0
3596,3.1,0.0
3597,2.3,2.66666666667
3598,2.6,0.0
3599,2.6,0.75
3600,1.5,1.0
3601,2.2,0.0
3602,1.3,0.0
3603,0.6,0.0
3604,0.7,0.0
3605,1.4,0.0
3606,0.9,0.0
3607,1.1,4.33333333333
3608,1.3,4.33333333333
3609,1.3,7.33333333333
3610,1.7,6.0
3611,2.6,8.33333333333
3612,2.9,7.33333333333
3613,2.3,6.66666666667
3614,2.4,7.66666666667
3615,3.1,6.0
3616,3.4,5.66666666667
3617,3.7,5.66666666667
3618,3.4,4.66666666667
3619,3.0,0.0
3620,1.9,0.0
3621,0.9,0.0
3622,0.9,0.0
3623,0.6,0.0
3624,0.4,0.0
3625,0.0,0.0
3626,0.0,0.0
3627,0.0,0.0
3628,0.0,0.0
3629,0.0,0.0
3630,0.0,0.0
3631,0.2,0.0
3632,0.4,1.0
3633,0.1,2.0
3634,0.1,0.0
3635,0.1,0.0
3636,0.0,1.0
3637,0.0,2.66666666667
3638,0.1,1.0
3639,0.0,0.0
3640,0.0,3.0
3641,0.0,0.0
3642,0.0,0.0
3643,0.0,0.0
3644,0.4,0.0
3645,0.5,0.0
3646,0.1,0.0
3647,0.1,0.0
3648,0.1,0.0
3649,0.0,0.0
3650,0.0,0.0
3651,0.0,0.0
3652,0.0,0.0
3653,0.0,0.0
3654,0.0,0.0
3655,0.0,3.0
3656,0.0,1.0
3657,0.0,2.66666666667
3658,0.0,5.0
3659,0.0,0.0
3660,0.0,3.33333333333
3661,0.0,0.0
3662,0.0,1.0
3663,0.0,1.66666666667
3664,0.0,0.0
3665,0.0,0.0
3666,0.0,0.0
3667,0.0,0.0
3668,0.2,0.0
3669,0.5,0.0
3670,0.2,0.0
3671,0.1,0.0
3672,0.1,0.0
3673,0.0,0.0
3674,0.0,0.0
3675,0.0,0.0
3676,0.0,0.0
3677,0.0,0.0
3678,0.0,0.0
3679,0.0,1.0
3680,0.1,1.0
3681,0.1,1.0
3682,0.0,0.0
3683,0.0,1.0
3684,0.0,0.0
3685,0.0,2.33333333333
3686,0.2,2.0
3687,1.2,1.0
3688,0.1,2.0
3689,0.0,2.0
3690,0.0,0.0
3691,0.0,0.0
3692,0.0,0.0
3693,0.0,0.0
3694,0.1,0.0
3695,0.0,2.66666666667
3696,1.6,1.66666666667
3697,2.0,3.0
3698,3.3,1.66666666667
3699,5.2,0.0
3700,4.2,0.0
3701,2.7,0.0
3702,2.3,0.0
3703,1.8,2.0
3704,1.1,2.66666666667
3705,0.4,0.0
3706,0.4,4.33333333333
3707,0.0,2.33333333333
3708,0.2,3.33333333333
3709,0.3,0.0
3710,0.2,1.0
3711,0.2,1.0
3712,0.1,0.0
3713,0.1,4.0
3714,0.0,7.66666666667
3715,0.0,5.66666666667
3716,0.4,4.66666666667
3717,1.9,2.66666666667
3718,2.3,0.0
3719,1.9,0.0
3720,1.9,0.0
3721,1.8,0.0
3722,1.6,0.0
3723,2.1,0.0
3724,3.7,0.0
3725,3.7,0.0
3726,1.6,1.0
3727,0.8,1.0
3728,0.1,2.0
3729,0.0,0.0
3730,0.0,2.66666666667
3731,0.0,7.66666666667
3732,0.1,7.33333333333
3733,0.8,9.66666666667
3734,1.6,9.0
3735,1.4,8.66666666667
3736,1.2,14.3333333333
3737,2.8,21.0
3738,8.0,17.6666666667
3739,8.3,12.6666666667
3740,8.3,12.3333333333
3741,8.1,12.3333333333
3742,8.0,8.33333333333
3743,7.2,8.0
3744,6.1,9.33333333333
3745,4.9,8.0
3746,3.1,6.33333333333
3747,2.0,5.0
3748,1.3,5.66666666667
3749,1.5,8.0
3750,1.3,9.33333333333
3751,3.9,14.3333333333
3752,3.6,13.3333333333
3753,3.4,16.6666666667
3754,3.7,15.6666666667
3755,4.4,15.6666666667
3756,5.0,12.6666666667
3757,4.2,14.6666666667
3758,3.3,14.3333333333
3759,2.7,14.0
3760,2.6,10.6666666667
3761,2.5,11.6666666667
3762,2.7,12.3333333333
3763,3.5,9.33333333333
3764,3.1,8.33333333333
3765,3.9,5.0
3766,3.5,4.33333333333
3767,2.5,3.0
3768,2.5,4.66666666667
3769,2.8,4.33333333333
3770,2.0,3.0
3771,2.2,3.66666666667
3772,2.7,3.0
3773,1.9,6.0
3774,2.1,9.66666666667
3775,2.4,9.33333333333
3776,1.6,11.0
3777,1.3,13.6666666667
3778,2.9,14.6666666667
3779,3.9,13.6666666667
3780,4.4,15.3333333333
3781,4.4,14.6666666667
3782,4.1,15.0
3783,3.5,13.6666666667
3784,3.0,11.3333333333
3785,3.2,11.0
3786,3.1,8.33333333333
3787,2.4,6.66666666667
3788,1.9,4.33333333333
3789,2.3,5.66666666667
3790,3.0,5.33333333333
3791,3.7,0.0
3792,2.6,3.66666666667
3793,1.9,0.0
3794,1.7,0.0
3795,1.8,0.0
3796,1.3,0.0
3797,0.7,0.0
3798,0.4,0.0
3799,0.0,0.0
3800,0.1,0.0
3801,0.0,1.0
3802,0.0,2.66666666667
3803,0.0,1.66666666667
3804,0.0,2.0
3805,0.0,1.66666666667
3806,0.0,1.0
3807,0.0,2.66666666667
3808,0.0,3.0
3809,0.0,1.0
3810,0.1,0.0
3811,0.1,0.0
3812,0.3,0.0
3813,0.1,0.0
3814,1.7,0.0
3815,1.4,0.0
3816,2.2,0.0
3817,3.0,0.0
3818,3.6,0.0
3819,4.9,0.0
3820,4.6,1.0
3821,3.0,2.0
3822,3.6,4.0
3823,3.5,5.66666666667
3824,2.4,8.66666666667
3825,3.0,6.33333333333
3826,4.0,8.0
3827,4.0,6.0
3828,4.1,6.66666666667
3829,4.1,7.66666666667
3830,4.2,9.33333333333
3831,3.4,7.66666666667
3832,3.2,6.33333333333
3833,3.2,4.66666666667
3834,2.9,6.33333333333
3835,3.0,3.0
3836,2.9,0.0
3837,2.3,0.0
3838,3.2,0.0
3839,5.5,1.0
3840,5.2,0.0
3841,5.1,2.66666666667
3842,5.6,1.0
3843,5.4,2.66666666667
3844,4.7,2.0
3845,5.8,4.33333333333
3846,6.1,5.0
3847,4.6,7.66666666667
3848,3.5,8.0
3849,4.0,9.66666666667
3850,5.2,10.6666666667
3851,6.4,13.0
3852,6.7,11.0
3853,6.9,14.6666666667
3854,7.4,12.0
3855,7.8,11.0
3856,8.1,16.0
3857,8.2,15.6666666667
3858,8.1,13.6666666667
3859,8.1,11.3333333333
3860,7.7,9.66666666667
3861,6.3,11.3333333333
3862,7.0,9.0
3863,7.5,7.33333333333
3864,6.4,6.33333333333
3865,6.4,5.0
3866,5.9,8.0
3867,5.9,9.33333333333
3868,5.8,7.33333333333
3869,4.3,9.33333333333
3870,4.5,9.0
3871,4.9,9.0
3872,4.2,9.66666666667
3873,4.6,8.33333333333
3874,5.9,12.6666666667
3875,5.0,10.3333333333
3876,3.7,15.6666666667
3877,4.0,17.3333333333
3878,5.9,17.3333333333
3879,6.8,12.6666666667
3880,7.4,18.3333333333
3881,7.3,16.3333333333
3882,7.3,14.3333333333
3883,8.0,10.6666666667
3884,7.3,10.0
3885,5.9,7.33333333333
3886,5.6,5.0
3887,7.0,4.33333333333
3888,6.3,5.33333333333
3889,5.3,1.66666666667
3890,4.6,2.66666666667
3891,4.0,5.66666666667
3892,3.8,5.0
3893,4.1,4.33333333333
3894,5.0,5.66666666667
3895,3.5,6.33333333333
3896,2.9,6.66666666667
3897,3.0,6.33333333333
3898,2.4,4.0
3899,2.4,5.33333333333
3900,1.6,7.33333333333
3901,1.6,8.0
3902,1.7,8.33333333333
3903,2.2,7.33333333333
3904,3.0,7.33333333333
3905,2.5,8.0
3906,3.5,4.66666666667
3907,3.3,2.0
3908,2.1,1.0
3909,1.3,6.0
3910,1.1,3.33333333333
3911,2.2,2.66666666667
3912,4.0,4.0
3913,3.8,3.66666666667
3914,4.9,0.0
3915,2.7,1.66666666667
3916,2.3,0.0
3917,1.6,3.66666666667
3918,1.2,6.66666666667
3919,1.3,6.0
3920,1.1,2.66666666667
3921,1.0,5.0
3922,0.4,5.33333333333
3923,0.0,3.0
3924,0.0,8.66666666667
3925,0.4,6.33333333333
3926,1.2,9.33333333333
3927,1.8,7.33333333333
3928,2.2,8.66666666667
3929,2.8,7.0
3930,2.8,5.66666666667
3931,2.9,3.33333333333
3932,2.5,1.0
3933,1.2,2.66666666667
3934,1.2,10.0
3935,3.2,8.66666666667
3936,4.4,6.33333333333
3937,3.2,6.33333333333
3938,2.0,4.33333333333
3939,3.7,4.66666666667
3940,3.3,6.66666666667
3941,3.6,6.0
3942,2.8,6.0
3943,2.4,5.66666666667
3944,1.4,3.66666666667
3945,2.2,7.33333333333
3946,1.8,6.66666666667
3947,1.4,6.0
3948,1.4,6.0
3949,2.4,5.0
3950,1.6,7.66666666667
3951,2.2,2.66666666667
3952,6.3,1.0
3953,2.5,6.0
3954,1.9,4.0
3955,1.8,4.33333333333
3956,3.0,6.0
3957,2.7,8.33333333333
3958,8.5,8.0
3959,7.2,1.875
3960,2.2,0.0
3961,0.3,3.66666666667
3962,0.3,6.33333333333
3963,0.1,12.0
3964,1.4,1.0
3965,4.0,7.0
3966,3.9,2.0
3967,3.2,4.66666666667
3968,1.1,8.0
3969,0.9,3.66666666667
3970,3.6,6.0
3971,4.1,5.33333333333
3972,1.8,5.66666666667
3973,0.7,5.66666666667
3974,0.4,3.33333333333
3975,0.2,2.0
3976,0.0,1.66666666667
3977,0.0,1.0
3978,0.0,0.0
3979,0.0,0.0
3980,0.0,0.0
3981,0.7,0.0
3982,1.1,0.0
3983,1.2,0.0
3984,2.6,0.0
3985,3.1,3.66666666667
3986,1.1,3.0
3987,1.5,6.0
3988,0.7,1.0
3989,3.4,5.0
3990,1.5,6.33333333333
3991,1.3,2.0
3992,0.6,5.0
3993,0.1,0.0
3994,0.1,5.0
3995,0.0,6.66666666667
3996,0.2,5.66666666667
3997,1.8,7.0
3998,2.1,7.33333333333
3999,1.9,6.0
4000,1.9,4.66666666667
4001,1.2,5.66666666667
4002,1.0,5.0
4003,1.7,5.0
4004,1.8,6.66666666667
4005,1.9,7.0
4006,2.1,9.0
4007,3.1,3.5
4008,5.1,4.66666666667
4009,4.3,9.0
4010,3.6,7.0
4011,4.3,7.33333333333
4012,3.1,9.33333333333
4013,3.1,7.66666666667
4014,3.9,6.33333333333
4015,1.8,2.0
4016,1.1,3.0
4017,1.1,4.0
4018,1.1,3.66666666667
4019,1.2,2.0
4020,0.9,4.0
4021,0.0,6.33333333333
4022,0.4,6.0
4023,1.2,5.33333333333
4024,1.2,7.33333333333
4025,2.0,5.33333333333
4026,3.1,8.66666666667
4027,4.4,7.0
4028,5.0,3.66666666667
4029,4.2,0.0
4030,3.6,6.0
4031,1.1,8.5
4032,0.3,6.0
4033,1.8,5.0
4034,4.9,6.33333333333
4035,4.8,5.33333333333
4036,6.0,4.66666666667
4037,4.0,5.0
4038,2.5,6.0
4039,3.0,6.0
4040,3.6,5.0
4041,3.1,6.0
4042,3.3,7.33333333333
4043,3.5,6.66666666667
4044,4.2,6.0
4045,3.3,7.0
4046,3.3,7.66666666667
4047,3.4,5.33333333333
4048,2.9,5.0
4049,2.3,5.66666666667
4050,2.1,5.0
4051,1.8,1.0
4052,1.2,2.0
4053,0.6,0.0
4054,0.5,0.0
4055,0.8,0.0
4056,1.3,1.0
4057,1.0,2.0
4058,2.4,0.0
4059,0.4,0.0
4060,0.5,0.0
4061,0.7,2.0
4062,1.5,5.0
4063,1.7,4.0
4064,0.5,5.66666666667
4065,0.7,8.66666666667
4066,3.1,7.33333333333
4067,5.1,9.33333333333
4068,5.1,9.0
4069,5.5,8.33333333333
4070,5.5,7.66666666667
4071,5.9,7.66666666667
4072,6.2,0.0
4073,3.3,1.0
4074,1.1,5.33333333333
4075,1.0,2.0
4076,1.8,0.0
4077,0.1,0.0
4078,0.1,0.0
4079,0.2,0.0
4080,0.6,0.0
4081,1.8,0.0
4082,1.7,0.0
4083,2.5,0.0
4084,2.1,0.0
4085,1.8,0.0
4086,2.5,0.0
4087,1.9,1.0
4088,0.6,2.0
4089,0.1,4.66666666667
